"GEO2010","COUNTY","HFLG175","FAVINC0D","MDFAMY0","FAY0100","FAY0150","FAY0200","FAY0250","FAY0300","FAY0350","FAY0400","FAY0450","FAY0500","FAY0600","FAY0750","FAY01000","FAY01250","FAY01500","FAY02000","FAY0M200"
"22049970400","49","0","954","28359","176","124","58","62","99","34","46","48","51","97","71","52","15","8","7","6"
"22049970500","49","0","508","37625","62","55","22","15","38","29","52","27","15","82","48","45","13","5","0","0"
"22051020101","51","0","31","51121","1","2","1","1","1","1","1","1","1","2","3","4","3","0","0","0"
"22051020102","51","0","127","63622","4","0","4","4","8","3","2","7","6","12","15","23","14","4","6","7"
"22051020201","51","0","21","54531","0","0","0","1","2","2","0","1","1","1","1","2","1","1","2","1"
"22051020202","51","0","684","32869","67","67","50","61","61","88","75","44","50","61","15","16","13","6","0","10"
"22051020203","51","0","168","72560","4","4","3","3","5","5","6","10","5","13","25","25","24","8","11","11"
"22051020301","51","0","55","76733","0","0","1","1","0","2","1","1","1","5","11","10","5","2","3","6"
"22051020302","51","0","93","59700","2","3","2","7","4","2","1","5","2","13","11","8","9","5","6","4"
"22051020303","51","1","1119","57614","26","6","10","42","75","86","48","89","80","129","206","178","75","32","37","0"
"22051020400","51","0","1022","85265","14","11","15","20","29","35","39","31","13","70","166","216","166","62","48","79"
"22051020502","51","0","399","42282","14","23","31","37","26","24","27","26","27","48","60","30","7","1","1","3"
"22051020505","51","1","544","24853","121","76","39","37","56","15","42","41","18","54","18","18","0","9","0","0"
"22051020506","51","0","1526","46991","69","82","98","62","93","72","151","108","65","176","169","222","62","55","8","19"
"22051020507","51","0","1156","51951","14","76","46","47","48","95","78","82","52","136","189","133","85","21","22","18"
"22051020508","51","1","1800","49577","78","31","101","133","92","134","81","99","162","147","324","228","138","9","21","22"
"22051020511","51","1","1174","57155","20","53","46","64","20","102","69","59","65","161","125","156","94","31","78","31"
"22051020512","51","2","709","85972","6","19","35","17","14","45","15","24","10","56","69","158","80","40","32","103"
"22051020513","51","1","1221","52083","71","35","80","33","82","41","51","86","106","125","143","166","75","47","59","23"
"22051020514","51","1","81","93024","2","1","1","2","3","2","3","3","3","5","9","13","14","7","6","8"
"22051020515","51","0","1214","41809","88","61","61","77","88","106","106","56","111","120","145","123","30","13","12","12"
"22051020516","51","0","992","41809","72","49","49","63","72","86","86","45","91","98","118","100","25","10","10","10"
"22051020517","51","0","40","64955","1","0","0","0","1","1","1","2","0","5","5","6","5","2","2","1"
"22051020600","51","1","568","20130","134","71","79","45","58","54","26","17","12","18","29","8","6","4","6","1"
"22051020700","51","1","373","25141","70","46","23","45","46","13","35","20","18","20","15","20","0","0","0","0"
"22051021000","51","0","698","37978","45","58","70","30","68","47","46","55","53","63","70","56","25","4","0","0"
"22051021100","51","0","722","40284","46","45","72","53","56","37","47","32","22","51","125","75","52","0","2","0"
"22051021200","51","0","513","36659","14","23","52","43","49","41","63","33","12","53","37","70","16","0","0","0"
"22051021300","51","2","901","50038","6","42","28","38","57","74","21","85","106","94","128","123","59","24","9","20"
"22051021400","51","1","643","60072","21","8","7","16","24","32","17","40","42","113","108","96","57","31","24","7"
"22051021500","51","1","600","30143","81","49","56","63","49","41","36","43","17","42","47","52","8","0","8","8"
"22051021600","51","0","1556","39599","134","129","80","132","116","75","114","61","168","124","186","127","47","50","0","0"
"22051021700","51","1","1538","47932","116","52","46","99","79","103","85","124","132","143","215","186","103","37","18","0"
"22051021801","51","1","776","45781","16","28","66","56","42","77","45","43","71","71","127","72","13","34","10","5"
"22051021803","51","1","614","28383","85","29","41","84","81","63","40","37","32","21","52","39","13","1","3","0"
"22051021804","51","1","811","28378","113","37","53","111","107","84","53","48","42","28","68","51","16","0","6","0"
"22051021900","51","1","522","45139","31","26","24","40","28","41","29","41","48","39","77","67","24","0","0","7"
"22051022001","51","1","876","41402","56","63","26","84","32","88","52","66","81","65","135","52","35","17","0","24"
"22051022002","51","2","834","60809","4","14","49","23","45","49","39","63","55","65","195","115","38","17","33","30"
"22051022101","51","0","399","71964","0","6","12","26","32","12","31","7","13","29","49","58","46","24","35","19"
"22051022102","51","0","625","44879","18","48","27","44","33","26","58","60","47","76","62","73","32","5","16","0"
"22051022200","51","1","661","50575","12","12","35","39","21","19","25","86","70","81","76","93","52","30","4","6"
"22051022301","51","0","829","60981","10","21","28","36","39","59","28","39","15","124","117","120","76","27","50","38"
"22051022302","51","0","468","41652","22","6","61","27","21","40","30","50","65","39","33","32","19","20","4","0"
"22051022303","51","0","581","38173","63","22","38","46","28","41","62","45","24","46","36","43","62","13","9","3"
"22051022400","51","2","941","66304","18","57","33","62","40","40","56","48","25","43","121","119","112","41","20","107"
"22051022500","51","1","776","62941","9","26","5","25","50","58","59","42","26","73","97","134","70","32","43","27"
"22051022600","51","0","899","97190","8","18","0","29","14","17","15","10","40","52","95","156","62","43","108","222"
"22051022700","51","0","759","52153","14","4","18","37","33","62","30","62","69","117","61","140","44","12","4","32"
"22051022800","51","2","858","53123","8","1","19","60","60","79","64","81","51","99","151","129","15","24","12","25"
"22051022900","51","2","818","42188","31","41","79","78","58","74","34","44","47","93","92","92","44","11","0","0"
"22051023001","51","1","613","62048","3","13","13","25","17","23","21","50","28","75","130","135","47","6","9","18"
"22051023002","51","1","1413","57117","42","16","51","22","51","60","119","129","89","164","171","236","148","38","57","20"
"22051023003","51","1","897","65655","0","22","18","20","13","35","49","33","95","108","180","187","43","35","26","33"
"22051023100","51","1","653","42768","27","28","24","52","58","42","74","34","63","99","82","52","11","0","0","7"
"22051023200","51","0","843","43250","31","36","41","41","90","103","31","64","18","109","124","104","36","9","0","0"
"22051023300","51","1","554","50897","14","12","16","16","25","46","56","37","41","79","118","74","0","0","0","20"
"22051023400","51","1","1010","56532","19","28","38","17","77","43","72","98","35","106","165","191","66","38","5","12"
"22051023500","51","2","1402","53339","10","22","79","105","71","80","60","93","149","173","278","170","87","5","16","13"
"22051023600","51","2","1594","37174","165","134","134","71","101","151","96","96","77","142","214","152","41","6","0","11"
"22051023700","51","0","691","25935","120","58","112","41","67","35","24","42","13","87","53","11","0","5","6","0"
"22051023800","51","1","1082","40076","109","72","63","50","100","91","55","73","82","66","118","145","38","8","6","6"
"22051023901","51","1","702","70144","6","33","8","31","31","32","30","29","30","57","82","119","66","66","34","41"
"22051023902","51","1","710","82433","14","24","0","28","25","26","12","27","32","40","75","148","70","35","50","97"
"22051023903","51","1","819","67216","12","12","27","26","16","14","47","37","39","105","152","146","25","49","45","67"
"22051023904","51","0","749","50469","27","18","40","25","24","34","47","64","81","100","62","90","63","13","16","30"
"22051024001","51","1","837","58464","5","20","28","49","32","54","41","60","48","111","96","131","82","30","22","28"
"22051024002","51","2","965","65853","24","5","33","50","40","42","41","37","53","132","120","115","143","39","51","55"
"22051024100","51","2","1009","46632","34","12","53","56","82","53","78","97","90","131","162","93","69","0","8","5"
"22051024201","51","0","342","59888","15","6","7","18","8","24","12","17","17","43","70","64","14","8","11","1"
"22051024202","51","1","691","60000","31","13","15","36","16","49","24","34","35","88","143","129","29","17","22","3"
"22051024300","51","1","737","48523","16","47","28","21","72","56","31","42","75","82","107","95","17","20","22","6"
"22051024400","51","2","812","39188","33","83","68","69","45","73","40","10","77","91","84","110","15","8","1","7"
"22051024500","51","1","441","51838","18","14","10","12","46","14","42","52","0","35","47","67","50","7","19","8"
"22051024600","51","4","409","30385","62","57","28","37","31","37","28","39","10","11","41","28","20","2","1","3"
"22051024700","51","1","367","32458","22","52","33","13","34","39","0","6","39","26","27","48","19","0","0","9"
"22051024800","51","1","973","76760","27","6","19","13","42","71","78","51","44","36","87","156","27","52","52","212"
"22051024900","51","1","498","41842","13","35","25","41","19","53","49","35","48","47","42","43","22","26","0","0"
"22051025001","51","0","2082","47054","125","127","124","132","184","66","92","128","142","260","243","235","157","15","6","35"
"22051025002","51","2","972","42983","65","40","44","35","78","97","67","94","92","106","173","70","16","4","1","1"
"22051025003","51","1","1203","49875","69","45","38","36","58","103","104","66","85","111","166","224","43","44","11","0"
"22051025102","51","1","1204","61597","80","60","9","41","29","48","40","30","46","181","202","205","103","38","39","46"
"22051025103","51","1","1052","57250","16","81","20","97","15","60","41","45","59","125","196","152","73","36","12","24"
"22051025104","51","1","850","42692","58","43","27","29","80","65","79","104","46","107","79","99","6","9","11","8"
"22051025201","51","1","765","26417","138","68","69","99","45","36","36","49","49","56","73","11","10","0","19","7"
"22051025202","51","1","1816","38684","157","171","117","131","125","77","170","155","97","197","153","179","26","52","9","0"
"22051025300","51","1","642","41786","65","33","36","43","53","40","31","43","19","76","62","50","33","7","33","18"
"22051025400","51","2","1238","32732","146","70","86","127","89","156","99","84","71","47","104","93","43","8","0","5"
"22051025500","51","1","752","25370","95","92","104","81","55","84","63","47","37","22","27","27","12","0","0","6"
"22051025600","51","2","386","31402","57","26","10","37","40","65","23","20","21","27","20","32","0","0","8","0"
"22051025700","51","1","411","25673","60","89","15","38","32","34","26","18","9","38","29","23","0","0","0","0"
"22051025800","51","1","506","32222","76","33","14","47","43","80","20","34","27","25","35","49","15","8","0","0"
"22051025900","51","1","646","33929","100","58","22","51","69","26","44","55","11","32","92","37","0","22","13","14"
"22051026000","51","0","550","32457","52","34","49","46","61","44","31","59","34","32","48","25","16","6","0","0"
"22051026100","51","1","1369","20229","338","223","116","125","62","70","45","62","82","82","79","57","12","0","0","16"
"22051026200","51","1","391","19609","90","21","95","13","75","8","25","0","0","14","21","4","6","0","4","15"
"22051026300","51","1","795","36827","77","55","56","71","90","20","84","14","48","120","110","28","11","11","0","0"
"22051026400","51","0","514","50817","8","10","17","34","52","20","48","37","17","94","78","82","0","9","0","0"
"22051026500","51","0","478","46953","27","26","35","41","52","20","0","22","20","68","79","40","6","12","11","11"
"22051026600","51","1","514","36786","44","40","53","34","48","23","37","38","34","28","79","50","0","6","0","0"
"22051026700","51","0","522","36500","35","53","38","38","54","16","53","60","14","16","60","28","10","9","0","25"
"22051026800","51","2","805","26377","184","70","61","61","70","58","30","46","32","57","69","24","17","8","13","18"
"22051026900","51","0","1047","27143","207","102","122","79","52","102","61","87","82","68","31","30","0","19","0","0"
"22051027000","51","2","1566","39550","64","73","119","93","118","174","159","88","100","203","172","136","52","11","0","9"
"22051027100","51","0","1156","32949","84","99","123","116","95","80","82","84","24","127","130","56","12","21","5","3"
"22051027200","51","0","1519","30463","170","191","76","146","157","158","118","115","85","97","104","86","8","0","0","8"
"22051027501","51","1","1509","42161","29","76","88","137","90","149","125","159","84","196","183","137","33","7","16","0"
"22051027502","51","1","1024","26528","209","131","57","82","117","118","59","69","9","66","65","32","3","0","7","0"
"22051027601","51","0","1456","37125","124","95","104","152","96","109","89","106","110","151","150","118","26","0","6","6"
"22051027602","51","2","1083","20714","315","121","100","85","121","85","68","59","30","37","31","26","10","0","1","8"
"22051027701","51","2","1617","30525","228","94","146","157","176","104","108","99","99","79","178","93","25","13","5","20"
"22051027703","51","0","1250","32030","133","84","98","120","115","90","98","125","38","126","142","70","0","0","0","0"
"22051027803","51","1","1031","26610","187","103","85","96","116","78","57","55","51","74","69","39","20","7","0","0"
"22051027804","51","2","1887","71622","33","13","34","81","56","85","68","56","117","166","297","352","242","151","74","73"
"22051027805","51","1","2081","55740","217","72","126","66","108","90","71","86","113","159","326","420","143","57","6","21"
"22051027806","51","0","2091","50342","102","102","110","76","61","91","177","125","177","307","343","284","57","36","20","14"
"22051027807","51","5","2197","64055","23","54","91","63","75","74","135","137","77","319","313","344","234","114","37","145"
"22051027809","51","1","1861","42656","118","86","55","87","169","212","104","227","134","136","353","137","30","13","0","0"
"22051027810","51","1","1216","44939","74","35","106","77","83","41","67","126","82","156","136","154","65","14","0","0"
"22051027811","51","1","1013","48349","55","44","31","65","48","61","73","81","94","119","132","116","60","34","0","0"
"22051027812","51","1","1064","42193","101","42","45","75","90","53","76","80","83","107","153","78","44","17","0","20"
"22051027901","51","0","178","36300","15","9","14","12","16","18","8","13","7","19","19","11","7","0","2","2"
"22051027902","51","0","1309","36300","112","72","106","90","121","133","60","95","55","139","142","81","56","2","19","17"
"22051028000","51","4","1080","55448","56","19","19","41","45","76","64","60","99","170","230","143","29","36","1","11"
"22051028100","51","3","543","21740","139","49","74","46","60","15","17","25","28","32","41","23","0","1","6","0"
"22051028200","51","2","1256","28745","164","158","122","72","112","88","92","89","57","116","114","46","4","18","0","4"
"22051980000","51","2","794","20092","188","102","114","65","86","79","39","27","18","29","42","14","11","6","7","0"
"22051990000","51","7","10055","65033","279","262","301","449","464","411","365","543","386","1063","1408","1382","1155","494","575","594"
"22051990100","51","1","347","36300","30","20","29","25","33","36","17","26","16","38","39","22","16","2","7","6"
"22053000100","53","0","1396","32500","165","148","139","95","99","104","88","124","68","131","85","86","39","2","16","7"
"22053000200","53","0","1175","36208","88","101","111","106","106","61","72","69","102","89","106","130","12","11","5","6"
"22053000300","53","0","1359","34425","117","118","106","105","128","120","76","109","78","134","106","85","42","15","7","13"
"22053000400","53","0","1841","33750","202","165","131","144","155","161","139","78","92","176","118","161","59","27","20","13"
"22053000500","53","0","1142","40729","103","58","42","84","92","80","96","84","52","163","107","117","30","15","0","7"
"22053000600","53","0","1044","21090","235","87","159","144","72","64","49","41","42","82","22","25","8","7","0","7"
"22053000700","53","0","657","32470","94","57","56","36","54","47","52","47","30","53","67","45","17","7","0","7"
"22055000100","55","4","423","35982","68","31","26","20","28","33","14","30","20","52","14","20","17","4","0","46"
"22055000200","55","1","628","23561","108","100","62","65","77","27","52","23","42","20","23","24","5","0","0","0"
"22055000500","55","1","551","54316","5","19","8","18","12","41","21","47","36","133","89","60","25","22","12","3"
"22055000602","55","2","967","55163","83","49","28","48","47","40","41","34","54","96","158","153","54","32","18","32"
"22055000603","55","0","1019","41504","58","45","58","58","95","95","78","46","54","146","100","103","35","8","32","0"
"22055000604","55","1","976","41496","57","44","57","56","91","92","76","45","52","141","97","100","35","8","31","0"
"22055000700","55","1","770","21017","148","149","64","85","76","41","48","30","18","36","34","26","10","5","0","0"
"22055000800","55","1","785","19538","184","125","92","73","73","78","21","30","34","23","12","27","6","0","0","7"
"22055000900","55","1","520","16875","172","73","36","81","31","19","31","4","8","13","34","6","12","0","0","0"
"22055001001","55","0","1274","35387","135","106","113","95","96","75","113","74","63","104","136","87","28","5","26","4"
"22055001002","55","2","992","43517","70","74","55","52","71","65","60","75","67","110","60","170","54","5","10","8"
"22055001003","55","1","1210","50767","64","54","9","103","58","74","66","105","49","175","163","169","77","12","17","15"
"22055001100","55","1","1472","24063","232","200","172","150","106","76","104","105","58","94","62","72","21","0","12","8"
"22055001200","55","1","1853","37726","127","228","151","140","143","112","101","136","92","229","201","117","29","28","19","0"
"22055001300","55","1","1284","26700","258","100","142","91","137","87","81","43","42","83","56","55","44","8","14","43"
"22055001401","55","1","1895","71092","45","26","47","91","44","82","72","136","70","129","323","303","188","113","115","111"
"22055001402","55","1","1410","52124","51","76","79","42","57","38","113","122","48","193","191","195","112","50","26","17"
"22055001403","55","1","977","77740","0","28","35","44","21","50","64","37","22","54","101","115","144","92","64","106"
"22055001404","55","1","1476","61765","40","36","30","62","64","84","39","110","77","184","230","252","157","48","41","22"
"22055001405","55","1","1816","52328","89","138","31","36","103","122","52","119","110","232","275","273","112","84","24","16"
"22055001406","55","1","1010","51604","112","33","26","42","28","47","66","60","57","92","94","168","125","38","22","0"
"22055001407","55","1","1075","81055","23","8","6","13","28","34","60","20","7","85","200","236","107","54","59","135"
"22055001409","55","1","2114","46726","84","125","134","182","98","152","94","120","122","243","335","211","119","44","17","33"
"22055001410","55","1","2059","52143","133","113","87","137","115","122","165","58","70","161","313","277","158","47","51","53"
"22055001411","55","0","469","53257","17","11","12","32","40","21","44","26","12","54","106","44","13","26","4","0"
"22055001500","55","2","1395","74760","61","41","32","82","37","13","110","51","29","128","116","176","134","127","76","182"
"22055001600","55","1","949","79370","0","12","19","18","20","44","42","34","58","75","119","174","100","71","39","124"
"22055001700","55","1","1919","60196","71","42","83","80","122","79","76","82","150","164","359","240","175","84","64","48"
"22055001801","55","0","764","46814","30","33","39","60","59","57","25","60","42","90","81","96","54","20","8","3"
"22055001802","55","1","944","46814","39","41","49","74","73","71","32","75","54","112","102","119","67","26","12","5"
"22055001901","55","0","1191","36602","87","94","84","108","101","75","105","76","83","87","85","122","51","14","0","5"
"22055001902","55","1","1667","45243","73","35","127","51","103","178","122","139","107","162","242","189","109","9","8","15"
"22055001903","55","1","1159","38951","141","135","67","86","36","68","70","90","71","120","89","113","35","19","19","0"
"22055001904","55","1","1066","55909","61","64","48","31","36","42","73","52","50","117","137","198","59","36","39","23"
"22055001905","55","1","1186","46667","47","65","52","85","73","58","98","75","88","190","148","103","61","19","24","0"
"22055002001","55","2","1258","34037","174","102","94","109","67","107","83","113","44","144","58","102","26","29","10","10"
"22055002002","55","1","1311","35226","91","97","117","130","47","167","101","83","70","134","163","86","12","6","7","0"
"22055002101","55","1","1100","29907","140","98","96","82","138","59","67","53","57","126","89","59","16","8","7","5"
"22055002102","55","1","1096","36214","133","53","67","119","80","79","84","37","52","129","102","98","19","7","20","17"
"22055002103","55","1","823","30281","91","76","77","63","100","58","67","22","40","69","57","67","18","12","0","6"
"22055002104","55","1","1492","48989","87","72","54","99","50","100","91","115","97","196","189","171","92","34","20","25"
"22055002200","55","2","719","36352","68","54","82","19","25","43","49","51","19","83","60","73","16","13","33","31"
"22055980000","55","1","44","53257","2","2","2","3","4","2","5","3","2","5","10","5","2","3","1","0"
"22057020100","57","0","834","32969","82","79","54","57","107","49","35","44","55","83","64","69","15","15","12","6"
"22057020202","57","0","900","58616","54","17","23","67","30","28","41","53","42","101","145","144","61","19","29","31"
"22057020400","57","0","561","18125","220","44","30","53","30","17","26","15","16","38","35","30","7","0","0","0"
"22057020500","57","0","1365","35538","187","107","88","93","80","108","80","59","77","138","152","71","86","12","5","7"
"22057020600","57","0","612","44991","35","26","7","59","49","38","44","48","27","94","111","35","25","14","1","1"
"22057020702","57","0","773","35569","125","37","78","16","76","55","38","65","32","82","90","59","1","14","11","7"
"22057020703","57","0","226","44486","15","20","8","13","12","18","14","13","16","23","19","29","9","4","7","7"
"22057020704","57","0","2138","44913","143","193","78","119","111","174","129","121","150","216","182","274","81","39","62","58"
"22057020800","57","0","1158","41517","71","42","50","99","66","70","127","106","63","167","129","98","39","12","1","19"
"22057020900","57","0","648","30571","93","78","56","69","14","68","27","32","24","38","85","29","3","0","5","15"
"22057021000","57","0","795","39743","69","28","42","104","65","23","82","40","74","104","107","45","19","10","1","8"
"22057021100","57","0","1833","37250","122","134","143","112","154","158","174","104","85","200","239","125","33","27","7","9"
"22057021200","57","0","1143","35795","83","109","94","110","78","76","82","106","70","93","124","49","23","17","8","15"
"22057021300","57","0","726","35001","73","64","53","78","51","44","49","47","53","81","70","53","7","2","1","0"
"22057021400","57","0","1139","45976","36","35","53","57","60","112","90","98","111","144","148","57","99","11","11","17"
"22057021500","57","0","1476","42037","118","62","105","77","109","111","112","82","106","186","254","101","33","0","0","20"
"22057021601","57","0","1804","42051","139","114","91","106","137","126","151","96","70","189","176","222","66","44","26","37"
"22057021602","57","0","968","49377","53","31","58","31","31","72","90","55","84","156","150","113","31","8","1","18"
"22057021700","57","0","1058","40833","86","69","87","73","39","71","93","88","73","137","127","69","37","4","0","5"
"22057021800","57","0","1419","33869","170","127","79","140","119","89","144","93","48","139","97","107","3","16","4","31"
"22057021901","57","0","684","42974","46","31","34","52","38","42","63","60","63","85","76","58","13","7","3","3"
"22057021902","57","0","1567","42958","109","74","80","120","90","100","146","141","148","197","176","135","33","19","11","11"
"22057022000","57","0","300","47051","18","14","13","13","1","1","19","1","23","48","34","56","38","1","16","19"
"22057990000","57","0","294","36597","21","25","25","24","24","23","26","23","17","29","36","17","6","6","2","3"
"22059970100","59","0","1194","34750","103","88","98","102","97","108","127","70","31","105","111","85","21","9","11","13"
"22059970200","59","0","1408","35755","130","169","81","87","131","90","91","92","68","182","152","72","36","16","0","11"
"22059970300","59","0","1182","39375","120","54","79","75","98","81","101","73","89","146","132","69","41","31","7","1"
"22061960100","61","0","968","41357","81","88","50","55","61","79","51","65","77","72","125","109","26","13","8","8"
"22061960200","61","0","1000","36848","84","95","42","58","110","94","56","95","53","89","95","86","39","2","0","2"
"22061960300","61","0","804","28235","174","52","58","84","46","41","82","29","32","52","44","65","20","6","4","15"
"22061960400","61","0","823","54663","94","42","10","43","22","22","29","70","40","102","127","86","55","13","28","40"
"22061960500","61","0","1115","56806","46","20","44","53","47","62","32","51","79","164","110","234","40","38","48","47"
"22061960600","61","0","1157","36151","107","144","65","57","113","75","48","62","41","111","150","121","38","10","15","0"
"22061960700","61","0","1413","48504","60","50","82","80","82","85","115","85","101","160","246","159","34","32","42","0"
"22061960800","61","0","932","19034","296","115","68","83","34","85","15","29","20","54","55","34","12","5","11","0"
"22061960900","61","0","606","17721","177","100","57","37","54","24","35","33","17","16","25","26","0","0","0","5"
"22061961000","61","0","920","37683","113","90","55","101","35","18","102","72","48","89","100","65","38","5","1","4"
"22063040100","63","0","2129","35987","223","164","168","177","125","185","85","137","162","190","192","161","74","45","22","19"
"22063040201","63","0","843","41224","53","35","69","57","56","45","78","77","45","111","102","81","8","11","8","1"
"22063040202","63","0","1463","41224","93","63","120","100","98","78","137","135","80","194","177","141","14","21","14","4"
"22063040301","63","0","2091","49772","72","84","121","106","156","140","176","96","91","264","258","288","139","40","38","7"
"22063040303","63","0","939","49604","45","30","42","38","80","57","64","44","79","97","163","127","49","15","1","16"
"22063040304","63","0","1370","49604","65","43","60","54","117","84","94","64","116","141","237","185","72","21","0","24"
"22063040401","63","0","893","41923","48","27","48","53","81","88","82","56","76","98","116","77","26","3","6","0"
"22063040402","63","0","1923","41923","104","61","105","115","177","190","179","123","166","212","250","168","58","7","16","0"
"22063040500","63","0","2192","46839","107","81","119","190","122","178","127","114","118","251","282","282","169","14","6","19"
"22063040600","63","0","2174","46521","147","80","113","140","125","141","134","163","177","205","333","251","95","6","57","20"
"22063040700","63","0","1015","49250","12","63","50","88","58","50","70","83","41","137","167","105","47","19","7","18"
"22063040802","63","0","1343","45292","52","33","99","81","64","107","105","114","122","181","201","95","55","12","1","6"
"22063040804","63","0","1845","44390","102","96","67","149","112","87","179","141","99","237","258","259","25","7","20","7"
"22063040805","63","0","367","46815","18","20","21","19","28","33","18","16","24","36","49","49","16","11","3","1"
"22063040806","63","0","2267","46815","113","124","134","119","174","204","118","105","151","225","306","303","100","68","20","8"
"22063040901","63","0","1583","37750","140","129","134","80","118","156","84","94","79","161","190","103","49","47","1","18"
"22063040902","63","0","1222","37676","98","58","84","153","89","70","112","67","48","114","124","165","19","21","11","4"
"22065960100","65","0","565","34637","42","63","26","43","62","47","44","17","21","50","67","41","17","5","1","15"
"22065960200","65","0","707","29801","142","80","74","21","35","65","58","54","32","55","32","39","5","0","0","5"
"22065960300","65","0","772","17125","177","151","114","115","80","23","28","6","0","28","23","23","0","0","8","0"
"22065960400","65","0","528","15729","179","77","57","32","25","35","31","39","31","12","13","0","5","0","0","0"
"22065960500","65","0","577","28911","41","62","62","78","60","57","53","24","22","37","24","31","28","0","0","0"
"22067950100","67","0","626","27604","87","78","56","61","54","65","40","40","17","20","60","19","12","0","5","12"
"22067950200","67","0","1722","43826","126","134","102","109","87","50","160","101","81","227","204","192","86","26","7","15"
"22067950300","67","0","768","36061","64","102","51","43","68","42","47","27","55","80","118","23","16","13","0","19"
"22067950400","67","0","1037","21523","262","162","61","99","80","64","47","42","43","44","88","7","13","14","0","11"
"22067950500","67","0","1147","30142","180","111","70","126","81","148","78","57","24","137","76","31","28","0","0","0"
"22067950600","67","0","918","30135","142","103","113","48","54","94","37","48","20","73","76","79","16","10","4","16"
"22067950700","67","0","972","32000","91","58","98","113","78","79","62","76","31","88","69","71","18","12","15","13"
"22067950800","67","0","1199","26361","214","133","137","91","60","101","71","47","65","107","97","48","7","0","7","14"
"22069000100","69","0","735","33720","111","44","49","49","65","53","50","41","47","69","53","51","13","5","7","8"
"22069000200","69","0","904","26544","172","63","85","96","87","48","59","35","52","59","92","24","21","0","1","0"
"22069000300","69","0","1244","38820","49","91","72","97","134","79","117","73","85","118","140","89","27","41","6","7"
"22069000400","69","0","1087","24088","259","118","132","48","59","89","75","64","52","75","79","41","1","1","4","0"
"22069000500","69","0","1045","51410","38","41","49","38","41","106","61","35","66","138","130","154","61","19","34","14"
"22069000600","69","0","1330","28644","237","157","58","121","137","52","70","68","66","103","45","70","63","30","21","28"
"22069000700","69","0","850","20150","231","126","74","109","79","74","49","18","29","34","8","19","1","10","13","10"
"22069000800","69","0","1245","39340","89","67","115","89","84","87","101","122","38","133","90","162","28","17","9","14"
"22069000900","69","0","1122","32282","114","112","116","83","67","117","93","112","45","90","50","66","14","33","14","25"
"22071000100","71","0","541","46490","31","28","47","26","41","31","43","8","66","57","46","41","20","23","9","24"
"22071000200","71","1","321","17113","90","35","54","37","20","9","4","5","0","8","30","21","0","0","8","0"
"22071000300","71","1","366","14205","125","65","56","11","16","37","9","9","5","11","6","4","0","6","0","6"
"22071000400","71","1","646","27364","104","86","93","32","31","53","67","18","21","42","39","35","6","0","9","8"
"22071000601","71","1","383","6176","261","36","37","13","19","0","0","7","6","0","0","0","0","0","0","6"
"22071000602","71","1","770","25161","134","96","86","67","42","65","85","37","40","26","33","45","5","0","6","0"
"22071000603","71","1","598","15722","193","92","80","16","29","45","51","13","19","3","33","9","7","0","0","0"
"22071000604","71","2","1234","30661","153","136","110","106","95","101","138","99","38","73","63","74","38","13","8","0"
"22071000605","71","1","687","35139","54","75","41","67","59","47","64","34","40","78","60","33","24","11","0","0"
"22071000606","71","1","1199","60718","22","27","39","23","75","31","90","44","63","172","238","233","62","32","14","34"
"22071000607","71","1","1075","63036","20","5","22","27","28","33","52","79","54","149","208","142","129","80","18","29"
"22071000611","71","1","1096","26862","207","133","86","87","67","129","92","39","59","49","63","60","18","0","7","0"
"22071000612","71","1","345","175320","0","7","0","4","6","0","4","0","44","7","6","26","25","35","41","140"
"22071000613","71","1","1064","23571","232","89","163","76","107","30","35","48","58","61","81","36","17","15","16","0"
"22071000615","71","0","672","48994","48","31","21","45","43","30","35","40","42","67","81","86","54","15","9","11"
"22071000616","71","1","1276","48173","96","64","40","89","83","58","71","82","86","129","156","166","102","28","16","19"
"22071000617","71","0","519","68162","26","9","19","25","45","21","16","14","9","38","62","60","56","37","39","37"
"22071000618","71","1","1407","68162","73","28","55","69","123","57","46","39","25","105","169","163","152","103","108","103"
"22071000701","71","0","822","28567","117","125","60","71","57","78","67","49","40","80","38","19","9","0","0","0"
"22071000702","71","1","705","30878","88","49","119","58","22","76","54","55","32","75","25","27","12","0","13","0"
"22071000800","71","1","615","27067","121","60","39","66","75","47","14","45","30","39","27","14","21","0","0","17"
"22071000901","71","1","723","21185","139","104","91","104","51","69","32","27","17","19","42","16","0","5","0","7"
"22071000902","71","1","700","20625","111","112","119","75","72","5","56","30","37","49","19","3","12","0","0","0"
"22071000903","71","1","678","23183","90","123","77","92","94","31","32","12","27","66","11","18","0","0","4","0"
"22071000904","71","1","551","21000","141","79","44","42","45","36","26","47","7","28","26","4","20","0","0","7"
"22071001100","71","0","684","18532","199","92","56","54","18","88","40","36","23","24","27","2","0","12","0","0"
"22071001200","71","0","354","21429","72","70","31","17","38","21","24","7","0","27","36","11","0","0","0","0"
"22071001301","71","0","676","21164","155","51","105","88","82","24","29","31","16","25","46","19","0","0","0","5"
"22071001302","71","1","516","25776","82","64","52","51","58","35","42","46","22","19","33","4","8","0","0","0"
"22071001401","71","1","841","23015","154","103","111","93","89","57","76","25","52","21","25","16","6","0","0","13"
"22071001402","71","1","851","24806","136","99","108","86","117","68","48","25","69","39","20","20","7","0","4","5"
