"","LE_x","GEOID","city","ACS.majBlack","LE","city.fac"
"1995",81.3,6037554515,"Los Angeles",FALSE,81.3,"Los Angeles"
"1996",84.8,6037554516,"Los Angeles",FALSE,84.8,"Los Angeles"
"1997",81.5,6037554517,"Los Angeles",FALSE,81.5,"Los Angeles"
"1998",84.2,6037554518,"Los Angeles",FALSE,84.2,"Los Angeles"
"1999",83.4,6037554519,"Los Angeles",FALSE,83.4,"Los Angeles"
"2000",85.6,6037554521,"Los Angeles",FALSE,85.6,"Los Angeles"
"2001",85.5,6037554522,"Los Angeles",FALSE,85.5,"Los Angeles"
"2002",80.4,6037554600,"Los Angeles",FALSE,80.4,"Los Angeles"
"2003",84.3,6037554700,"Los Angeles",FALSE,84.3,"Los Angeles"
"2004",79.2,6037554801,"Los Angeles",FALSE,79.2,"Los Angeles"
"2005",80.6,6037554802,"Los Angeles",FALSE,80.6,"Los Angeles"
"2006",80.4,6037554900,"Los Angeles",FALSE,80.4,"Los Angeles"
"2007",79.3,6037555001,"Los Angeles",FALSE,79.3,"Los Angeles"
"2008",78.2,6037555102,"Los Angeles",FALSE,78.2,"Los Angeles"
"2009",81.2,6037555103,"Los Angeles",FALSE,81.2,"Los Angeles"
"2010",78.1,6037555104,"Los Angeles",FALSE,78.1,"Los Angeles"
"2011",83.1,6037555202,"Los Angeles",FALSE,83.1,"Los Angeles"
"2012",81,6037555211,"Los Angeles",FALSE,81,"Los Angeles"
"2013",79.7,6037555212,"Los Angeles",FALSE,79.7,"Los Angeles"
"2014",81.9,6037570001,"Los Angeles",FALSE,81.9,"Los Angeles"
"2015",80.3,6037570002,"Los Angeles",FALSE,80.3,"Los Angeles"
"2016",79.4,6037570003,"Los Angeles",FALSE,79.4,"Los Angeles"
"2017",77.5,6037570100,"Los Angeles",FALSE,77.5,"Los Angeles"
"2018",81.7,6037570202,"Los Angeles",FALSE,81.7,"Los Angeles"
"2019",75.3,6037570203,"Los Angeles",FALSE,75.3,"Los Angeles"
"2020",76.8,6037570204,"Los Angeles",FALSE,76.8,"Los Angeles"
"2021",76.5,6037570301,"Los Angeles",FALSE,76.5,"Los Angeles"
"2022",75.8,6037570303,"Los Angeles",FALSE,75.8,"Los Angeles"
"2023",77.6,6037570304,"Los Angeles",FALSE,77.6,"Los Angeles"
"2024",78.6,6037570402,"Los Angeles",FALSE,78.6,"Los Angeles"
"2025",78,6037570404,"Los Angeles",FALSE,78,"Los Angeles"
"2026",77.3,6037570501,"Los Angeles",FALSE,77.3,"Los Angeles"
"2027",78.1,6037570502,"Los Angeles",FALSE,78.1,"Los Angeles"
"2028",79.5,6037570601,"Los Angeles",FALSE,79.5,"Los Angeles"
"2029",76.8,6037570602,"Los Angeles",FALSE,76.8,"Los Angeles"
"2030",76.2,6037570603,"Los Angeles",FALSE,76.2,"Los Angeles"
"2031",78,6037570701,"Los Angeles",FALSE,78,"Los Angeles"
"2032",80.6,6037570702,"Los Angeles",FALSE,80.6,"Los Angeles"
"2033",78.4,6037570800,"Los Angeles",FALSE,78.4,"Los Angeles"
"2034",80,6037570901,"Los Angeles",FALSE,80,"Los Angeles"
"2035",77.5,6037570902,"Los Angeles",FALSE,77.5,"Los Angeles"
"2036",80.2,6037571000,"Los Angeles",FALSE,80.2,"Los Angeles"
"2037",79.3,6037571101,"Los Angeles",FALSE,79.3,"Los Angeles"
"2038",82.8,6037571102,"Los Angeles",FALSE,82.8,"Los Angeles"
"2039",80.5,6037571200,"Los Angeles",FALSE,80.5,"Los Angeles"
"2040",79.3,6037571300,"Los Angeles",FALSE,79.3,"Los Angeles"
"2041",78,6037571400,"Los Angeles",FALSE,78,"Los Angeles"
"2042",77.5,6037571502,"Los Angeles",FALSE,77.5,"Los Angeles"
"2043",81.5,6037571503,"Los Angeles",FALSE,81.5,"Los Angeles"
"2044",77.4,6037571504,"Los Angeles",FALSE,77.4,"Los Angeles"
"2045",75.3,6037571600,"Los Angeles",TRUE,75.3,"Los Angeles"
"2046",75.3,6037571701,"Los Angeles",FALSE,75.3,"Los Angeles"
"2047",79.1,6037571703,"Los Angeles",FALSE,79.1,"Los Angeles"
"2048",76.5,6037571704,"Los Angeles",FALSE,76.5,"Los Angeles"
"2049",79.9,6037571800,"Los Angeles",FALSE,79.9,"Los Angeles"
"2050",79.7,6037571900,"Los Angeles",FALSE,79.7,"Los Angeles"
"2051",79.3,6037572001,"Los Angeles",FALSE,79.3,"Los Angeles"
"2052",75.7,6037572002,"Los Angeles",FALSE,75.7,"Los Angeles"
"2053",80,6037572100,"Los Angeles",FALSE,80,"Los Angeles"
"2054",78.3,6037572201,"Los Angeles",FALSE,78.3,"Los Angeles"
"2055",75.3,6037572202,"Los Angeles",FALSE,75.3,"Los Angeles"
"2056",78.5,6037572301,"Los Angeles",FALSE,78.5,"Los Angeles"
"2057",73.3,6037572302,"Los Angeles",FALSE,73.3,"Los Angeles"
"2058",77,6037572400,"Los Angeles",FALSE,77,"Los Angeles"
"2059",79.6,6037572500,"Los Angeles",FALSE,79.6,"Los Angeles"
"2060",80.5,6037572600,"Los Angeles",FALSE,80.5,"Los Angeles"
"2061",82.4,6037572700,"Los Angeles",FALSE,82.4,"Los Angeles"
"2062",80.8,6037572900,"Los Angeles",FALSE,80.8,"Los Angeles"
"2063",75.1,6037573003,"Los Angeles",FALSE,75.1,"Los Angeles"
"2064",75.7,6037573004,"Los Angeles",FALSE,75.7,"Los Angeles"
"2065",80.1,6037573100,"Los Angeles",FALSE,80.1,"Los Angeles"
"2066",75.8,6037573201,"Los Angeles",FALSE,75.8,"Los Angeles"
"2067",81.8,6037573202,"Los Angeles",FALSE,81.8,"Los Angeles"
"2068",75.3,6037573300,"Los Angeles",FALSE,75.3,"Los Angeles"
"2069",79.2,6037573401,"Los Angeles",FALSE,79.2,"Los Angeles"
"2070",76.6,6037573402,"Los Angeles",FALSE,76.6,"Los Angeles"
"2071",84.4,6037573403,"Los Angeles",FALSE,84.4,"Los Angeles"
"2072",81.2,6037573601,"Los Angeles",FALSE,81.2,"Los Angeles"
"2073",81.4,6037573700,"Los Angeles",FALSE,81.4,"Los Angeles"
"2074",78.1,6037573800,"Los Angeles",FALSE,78.1,"Los Angeles"
"2075",84.3,6037573902,"Los Angeles",FALSE,84.3,"Los Angeles"
"2076",82.9,6037574000,"Los Angeles",FALSE,82.9,"Los Angeles"
"2077",81.1,6037574100,"Los Angeles",FALSE,81.1,"Los Angeles"
"2078",79.8,6037574201,"Los Angeles",FALSE,79.8,"Los Angeles"
"2079",76.3,6037574202,"Los Angeles",FALSE,76.3,"Los Angeles"
"2080",84,6037574300,"Los Angeles",FALSE,84,"Los Angeles"
"2081",81.7,6037574400,"Los Angeles",FALSE,81.7,"Los Angeles"
"2082",80.5,6037574500,"Los Angeles",FALSE,80.5,"Los Angeles"
"2083",82.7,6037574602,"Los Angeles",FALSE,82.7,"Los Angeles"
"2084",80.8,6037574901,"Los Angeles",FALSE,80.8,"Los Angeles"
"2085",82,6037574902,"Los Angeles",FALSE,82,"Los Angeles"
"2086",81.6,6037575001,"Los Angeles",FALSE,81.6,"Los Angeles"
"2087",74.3,6037575002,"Los Angeles",FALSE,74.3,"Los Angeles"
"2088",76.5,6037575101,"Los Angeles",FALSE,76.5,"Los Angeles"
"2089",76.4,6037575102,"Los Angeles",FALSE,76.4,"Los Angeles"
"2090",76.9,6037575103,"Los Angeles",FALSE,76.9,"Los Angeles"
"2091",72.5,6037575201,"Los Angeles",FALSE,72.5,"Los Angeles"
"2092",75.9,6037575202,"Los Angeles",FALSE,75.9,"Los Angeles"
"2093",83.5,6037575300,"Los Angeles",FALSE,83.5,"Los Angeles"
"2094",77.1,6037575802,"Los Angeles",FALSE,77.1,"Los Angeles"
"2095",76.5,6037575803,"Los Angeles",FALSE,76.5,"Los Angeles"
"2096",77.6,6037575901,"Los Angeles",FALSE,77.6,"Los Angeles"
"2097",73.7,6037575902,"Los Angeles",FALSE,73.7,"Los Angeles"
"2098",78.3,6037576001,"Los Angeles",FALSE,78.3,"Los Angeles"
"2099",73.1,6037576200,"Los Angeles",FALSE,73.1,"Los Angeles"
"2100",81.6,6037576301,"Los Angeles",FALSE,81.6,"Los Angeles"
"2101",70.4,6037576302,"Los Angeles",FALSE,70.4,"Los Angeles"
"2102",75.6,6037576402,"Los Angeles",FALSE,75.6,"Los Angeles"
"2103",75.3,6037576403,"Los Angeles",FALSE,75.3,"Los Angeles"
"2104",77.6,6037576501,"Los Angeles",FALSE,77.6,"Los Angeles"
"2105",75.2,6037576502,"Los Angeles",FALSE,75.2,"Los Angeles"
"2106",70.9,6037576503,"Los Angeles",FALSE,70.9,"Los Angeles"
"2107",79.1,6037576601,"Los Angeles",FALSE,79.1,"Los Angeles"
"2108",76.7,6037576602,"Los Angeles",FALSE,76.7,"Los Angeles"
"2109",83.1,6037576700,"Los Angeles",FALSE,83.1,"Los Angeles"
"2110",78.8,6037576801,"Los Angeles",FALSE,78.8,"Los Angeles"
"2111",79.9,6037576802,"Los Angeles",FALSE,79.9,"Los Angeles"
"2112",75,6037576901,"Los Angeles",FALSE,75,"Los Angeles"
"2113",76.4,6037576903,"Los Angeles",FALSE,76.4,"Los Angeles"
"2114",77.9,6037576904,"Los Angeles",FALSE,77.9,"Los Angeles"
"2115",77.5,6037577000,"Los Angeles",FALSE,77.5,"Los Angeles"
"2116",79.1,6037577100,"Los Angeles",FALSE,79.1,"Los Angeles"
"2117",78.5,6037577200,"Los Angeles",FALSE,78.5,"Los Angeles"
"2118",81.8,6037577300,"Los Angeles",FALSE,81.8,"Los Angeles"
"2119",83.6,6037577400,"Los Angeles",FALSE,83.6,"Los Angeles"
"2120",82.7,6037577501,"Los Angeles",FALSE,82.7,"Los Angeles"
"2121",81.5,6037577504,"Los Angeles",FALSE,81.5,"Los Angeles"
"2122",82.4,6037577602,"Los Angeles",FALSE,82.4,"Los Angeles"
"2123",80.9,6037577603,"Los Angeles",FALSE,80.9,"Los Angeles"
"2124",79.5,6037599000,"Los Angeles",FALSE,79.5,"Los Angeles"
"2125",76.8,6037600100,"Los Angeles",FALSE,76.8,"Los Angeles"
"2126",76.2,6037600201,"Los Angeles",FALSE,76.2,"Los Angeles"
"2127",78.7,6037600202,"Los Angeles",TRUE,78.7,"Los Angeles"
"2128",76.8,6037600302,"Los Angeles",TRUE,76.8,"Los Angeles"
"2129",72,6037600303,"Los Angeles",FALSE,72,"Los Angeles"
"2130",74.8,6037600304,"Los Angeles",FALSE,74.8,"Los Angeles"
"2131",73.1,6037600400,"Los Angeles",TRUE,73.1,"Los Angeles"
"2132",76.5,6037600501,"Los Angeles",TRUE,76.5,"Los Angeles"
"2133",78.8,6037600502,"Los Angeles",FALSE,78.8,"Los Angeles"
"2134",79.6,6037600601,"Los Angeles",TRUE,79.6,"Los Angeles"
"2135",75.3,6037600602,"Los Angeles",FALSE,75.3,"Los Angeles"
"2136",79.1,6037600702,"Los Angeles",TRUE,79.1,"Los Angeles"
"2137",81,6037600703,"Los Angeles",TRUE,81,"Los Angeles"
"2138",78.8,6037600704,"Los Angeles",TRUE,78.8,"Los Angeles"
"2139",77,6037600801,"Los Angeles",TRUE,77,"Los Angeles"
"2140",76.8,6037600802,"Los Angeles",TRUE,76.8,"Los Angeles"
"2141",76.5,6037600902,"Los Angeles",FALSE,76.5,"Los Angeles"
"2142",77.9,6037600911,"Los Angeles",FALSE,77.9,"Los Angeles"
"2143",80.9,6037600912,"Los Angeles",FALSE,80.9,"Los Angeles"
"2144",76.4,6037601001,"Los Angeles",TRUE,76.4,"Los Angeles"
"2145",76.8,6037601002,"Los Angeles",TRUE,76.8,"Los Angeles"
"2146",77.7,6037601100,"Los Angeles",FALSE,77.7,"Los Angeles"
"2147",78.6,6037601202,"Los Angeles",FALSE,78.6,"Los Angeles"
"2148",81.3,6037601211,"Los Angeles",FALSE,81.3,"Los Angeles"
"2149",78.4,6037601212,"Los Angeles",FALSE,78.4,"Los Angeles"
"2150",75.7,6037601301,"Los Angeles",TRUE,75.7,"Los Angeles"
"2151",76.2,6037601302,"Los Angeles",TRUE,76.2,"Los Angeles"
"2152",76.5,6037601303,"Los Angeles",TRUE,76.5,"Los Angeles"
"2153",79.7,6037601401,"Los Angeles",FALSE,79.7,"Los Angeles"
"2154",81.6,6037601402,"Los Angeles",FALSE,81.6,"Los Angeles"
"2155",76.2,6037601502,"Los Angeles",FALSE,76.2,"Los Angeles"
"2156",76.2,6037601600,"Los Angeles",FALSE,76.2,"Los Angeles"
"2157",77,6037601700,"Los Angeles",FALSE,77,"Los Angeles"
"2158",79.7,6037601801,"Los Angeles",FALSE,79.7,"Los Angeles"
"2159",78.1,6037601802,"Los Angeles",FALSE,78.1,"Los Angeles"
"2160",75.8,6037601900,"Los Angeles",FALSE,75.8,"Los Angeles"
"2161",75.3,6037602002,"Los Angeles",FALSE,75.3,"Los Angeles"
"2162",83.5,6037602003,"Los Angeles",FALSE,83.5,"Los Angeles"
"2163",75.9,6037602103,"Los Angeles",FALSE,75.9,"Los Angeles"
"2164",82.9,6037602104,"Los Angeles",FALSE,82.9,"Los Angeles"
"2165",78.1,6037602105,"Los Angeles",FALSE,78.1,"Los Angeles"
"2166",79,6037602106,"Los Angeles",FALSE,79,"Los Angeles"
"2167",80.4,6037602200,"Los Angeles",FALSE,80.4,"Los Angeles"
"2168",80.2,6037602301,"Los Angeles",FALSE,80.2,"Los Angeles"
"2169",85.2,6037602302,"Los Angeles",FALSE,85.2,"Los Angeles"
"2170",82.6,6037602402,"Los Angeles",FALSE,82.6,"Los Angeles"
"2171",78.9,6037602403,"Los Angeles",FALSE,78.9,"Los Angeles"
"2172",78.3,6037602404,"Los Angeles",FALSE,78.3,"Los Angeles"
"2173",76.5,6037602504,"Los Angeles",FALSE,76.5,"Los Angeles"
"2174",76.5,6037602506,"Los Angeles",FALSE,76.5,"Los Angeles"
"2175",76.5,6037602507,"Los Angeles",FALSE,76.5,"Los Angeles"
"2176",77.3,6037602508,"Los Angeles",FALSE,77.3,"Los Angeles"
"2177",77.5,6037602509,"Los Angeles",FALSE,77.5,"Los Angeles"
"2178",79.1,6037602600,"Los Angeles",TRUE,79.1,"Los Angeles"
"2179",77.2,6037602700,"Los Angeles",TRUE,77.2,"Los Angeles"
"2180",76.1,6037602801,"Los Angeles",FALSE,76.1,"Los Angeles"
"2181",77.3,6037602802,"Los Angeles",TRUE,77.3,"Los Angeles"
"2182",76.6,6037602900,"Los Angeles",FALSE,76.6,"Los Angeles"
"2183",79.4,6037603001,"Los Angeles",FALSE,79.4,"Los Angeles"
"2184",74.7,6037603004,"Los Angeles",FALSE,74.7,"Los Angeles"
"2185",77.9,6037603005,"Los Angeles",FALSE,77.9,"Los Angeles"
"2186",79.4,6037603006,"Los Angeles",FALSE,79.4,"Los Angeles"
"2187",85,6037603101,"Los Angeles",FALSE,85,"Los Angeles"
"2188",83.4,6037603102,"Los Angeles",FALSE,83.4,"Los Angeles"
"2189",82.6,6037603200,"Los Angeles",FALSE,82.6,"Los Angeles"
"2190",83.4,6037603301,"Los Angeles",FALSE,83.4,"Los Angeles"
"2191",87,6037603302,"Los Angeles",FALSE,87,"Los Angeles"
"2192",80.7,6037603400,"Los Angeles",FALSE,80.7,"Los Angeles"
"2193",80.8,6037603500,"Los Angeles",FALSE,80.8,"Los Angeles"
"2194",83.5,6037603600,"Los Angeles",FALSE,83.5,"Los Angeles"
"2195",81.8,6037603702,"Los Angeles",FALSE,81.8,"Los Angeles"
"2196",80.9,6037603703,"Los Angeles",FALSE,80.9,"Los Angeles"
"2197",75.3,6037603704,"Los Angeles",FALSE,75.3,"Los Angeles"
"2198",77.9,6037603801,"Los Angeles",FALSE,77.9,"Los Angeles"
"2199",78.5,6037603802,"Los Angeles",FALSE,78.5,"Los Angeles"
"2200",78.8,6037603900,"Los Angeles",FALSE,78.8,"Los Angeles"
"2201",75.9,6037604001,"Los Angeles",FALSE,75.9,"Los Angeles"
"2202",80.7,6037604002,"Los Angeles",FALSE,80.7,"Los Angeles"
"2203",81.5,6037604100,"Los Angeles",FALSE,81.5,"Los Angeles"
"2204",76.4,6037609900,"Los Angeles",FALSE,76.4,"Los Angeles"
"2205",83.3,6037620001,"Los Angeles",FALSE,83.3,"Los Angeles"
"2206",82.5,6037620002,"Los Angeles",FALSE,82.5,"Los Angeles"
"2207",81.1,6037620101,"Los Angeles",FALSE,81.1,"Los Angeles"
"2208",83.9,6037620102,"Los Angeles",FALSE,83.9,"Los Angeles"
"2209",87,6037620301,"Los Angeles",FALSE,87,"Los Angeles"
"2210",82.5,6037620303,"Los Angeles",FALSE,82.5,"Los Angeles"
"2211",85.9,6037620305,"Los Angeles",FALSE,85.9,"Los Angeles"
"2212",83.3,6037620400,"Los Angeles",FALSE,83.3,"Los Angeles"
"2213",79.4,6037620501,"Los Angeles",FALSE,79.4,"Los Angeles"
"2214",78.8,6037620521,"Los Angeles",FALSE,78.8,"Los Angeles"
"2215",78.9,6037620522,"Los Angeles",FALSE,78.9,"Los Angeles"
"2216",81.7,6037620601,"Los Angeles",FALSE,81.7,"Los Angeles"
"2217",81.4,6037620602,"Los Angeles",FALSE,81.4,"Los Angeles"
"2218",81.5,6037620701,"Los Angeles",FALSE,81.5,"Los Angeles"
"2219",81.5,6037620702,"Los Angeles",FALSE,81.5,"Los Angeles"
"2220",87.2,6037620800,"Los Angeles",FALSE,87.2,"Los Angeles"
"2221",88.1,6037620901,"Los Angeles",FALSE,88.1,"Los Angeles"
"2222",82.5,6037620904,"Los Angeles",FALSE,82.5,"Los Angeles"
"2223",83.9,6037621001,"Los Angeles",FALSE,83.9,"Los Angeles"
"2224",82,6037621004,"Los Angeles",FALSE,82,"Los Angeles"
"2225",88.4,6037621102,"Los Angeles",FALSE,88.4,"Los Angeles"
"2226",82,6037621104,"Los Angeles",FALSE,82,"Los Angeles"
"2227",81,6037621201,"Los Angeles",FALSE,81,"Los Angeles"
"2228",81.8,6037621204,"Los Angeles",FALSE,81.8,"Los Angeles"
"2229",84.4,6037621301,"Los Angeles",FALSE,84.4,"Los Angeles"
"2230",81.5,6037621324,"Los Angeles",FALSE,81.5,"Los Angeles"
"2231",80.7,6037621326,"Los Angeles",FALSE,80.7,"Los Angeles"
"2232",81.4,6037621400,"Los Angeles",FALSE,81.4,"Los Angeles"
"2233",81.7,6037650001,"Los Angeles",FALSE,81.7,"Los Angeles"
"2234",83.5,6037650003,"Los Angeles",FALSE,83.5,"Los Angeles"
"2235",82.2,6037650004,"Los Angeles",FALSE,82.2,"Los Angeles"
"2236",83,6037650101,"Los Angeles",FALSE,83,"Los Angeles"
"2237",81.3,6037650102,"Los Angeles",FALSE,81.3,"Los Angeles"
"2238",81.8,6037650200,"Los Angeles",FALSE,81.8,"Los Angeles"
"2239",81.3,6037650300,"Los Angeles",FALSE,81.3,"Los Angeles"
"2240",81.4,6037650401,"Los Angeles",FALSE,81.4,"Los Angeles"
"2241",81.8,6037650501,"Los Angeles",FALSE,81.8,"Los Angeles"
"2242",83,6037650502,"Los Angeles",FALSE,83,"Los Angeles"
"2243",81.2,6037650602,"Los Angeles",FALSE,81.2,"Los Angeles"
"2244",84.2,6037650603,"Los Angeles",FALSE,84.2,"Los Angeles"
"2245",82.8,6037650604,"Los Angeles",FALSE,82.8,"Los Angeles"
"2246",80.4,6037650605,"Los Angeles",FALSE,80.4,"Los Angeles"
"2247",80.7,6037650701,"Los Angeles",FALSE,80.7,"Los Angeles"
"2248",82.9,6037650702,"Los Angeles",FALSE,82.9,"Los Angeles"
"2249",84.5,6037650800,"Los Angeles",FALSE,84.5,"Los Angeles"
"2250",79.7,6037650901,"Los Angeles",FALSE,79.7,"Los Angeles"
"2251",80.4,6037650902,"Los Angeles",FALSE,80.4,"Los Angeles"
"2252",81.3,6037651001,"Los Angeles",FALSE,81.3,"Los Angeles"
"2253",82.8,6037651002,"Los Angeles",FALSE,82.8,"Los Angeles"
"2254",83.9,6037651101,"Los Angeles",FALSE,83.9,"Los Angeles"
"2255",84.6,6037651102,"Los Angeles",FALSE,84.6,"Los Angeles"
"2256",83.5,6037651201,"Los Angeles",FALSE,83.5,"Los Angeles"
"2257",86.2,6037651221,"Los Angeles",FALSE,86.2,"Los Angeles"
"2258",83.5,6037651222,"Los Angeles",FALSE,83.5,"Los Angeles"
"2259",86.1,6037651302,"Los Angeles",FALSE,86.1,"Los Angeles"
"2260",86.9,6037651304,"Los Angeles",FALSE,86.9,"Los Angeles"
"2261",85.3,6037651402,"Los Angeles",FALSE,85.3,"Los Angeles"
"2262",81,6037670001,"Los Angeles",FALSE,81,"Los Angeles"
"2263",77.4,6037670002,"Los Angeles",FALSE,77.4,"Los Angeles"
"2264",78.9,6037670003,"Los Angeles",FALSE,78.9,"Los Angeles"
"2265",80.9,6037670100,"Los Angeles",FALSE,80.9,"Los Angeles"
"2266",82.4,6037670201,"Los Angeles",FALSE,82.4,"Los Angeles"
"2267",83,6037670202,"Los Angeles",FALSE,83,"Los Angeles"
"2268",85.3,6037670324,"Los Angeles",FALSE,85.3,"Los Angeles"
"2269",86.4,6037670326,"Los Angeles",FALSE,86.4,"Los Angeles"
"2270",83.9,6037670328,"Los Angeles",FALSE,83.9,"Los Angeles"
"2271",81,6037670403,"Los Angeles",FALSE,81,"Los Angeles"
"2272",81,6037670405,"Los Angeles",FALSE,81,"Los Angeles"
"2273",85.2,6037670406,"Los Angeles",FALSE,85.2,"Los Angeles"
"2274",86.4,6037670407,"Los Angeles",FALSE,86.4,"Los Angeles"
"2275",88.1,6037670411,"Los Angeles",FALSE,88.1,"Los Angeles"
"2276",85.7,6037670413,"Los Angeles",FALSE,85.7,"Los Angeles"
"2277",87,6037670416,"Los Angeles",FALSE,87,"Los Angeles"
"2278",81.3,6037670701,"Los Angeles",FALSE,81.3,"Los Angeles"
"2279",84.3,6037670702,"Los Angeles",FALSE,84.3,"Los Angeles"
"2280",81.5,6037700101,"Los Angeles",FALSE,81.5,"Los Angeles"
"2281",82,6037700300,"Los Angeles",FALSE,82,"Los Angeles"
"2282",81.8,6037700400,"Los Angeles",FALSE,81.8,"Los Angeles"
"2283",83.7,6037700501,"Los Angeles",FALSE,83.7,"Los Angeles"
"2284",79.7,6037700502,"Los Angeles",FALSE,79.7,"Los Angeles"
"2285",87.7,6037700600,"Los Angeles",FALSE,87.7,"Los Angeles"
"2286",86,6037700700,"Los Angeles",FALSE,86,"Los Angeles"
"2287",85.2,6037700802,"Los Angeles",FALSE,85.2,"Los Angeles"
"2288",84.2,6037700901,"Los Angeles",FALSE,84.2,"Los Angeles"
"2289",84.2,6037700902,"Los Angeles",FALSE,84.2,"Los Angeles"
"2290",84.4,6037701000,"Los Angeles",FALSE,84.4,"Los Angeles"
"2291",69.7,6037701100,"Los Angeles",FALSE,69.7,"Los Angeles"
"2292",84.2,6037701201,"Los Angeles",FALSE,84.2,"Los Angeles"
"2293",82.1,6037701202,"Los Angeles",FALSE,82.1,"Los Angeles"
"2294",82.3,6037701302,"Los Angeles",FALSE,82.3,"Los Angeles"
"2295",85.1,6037701304,"Los Angeles",FALSE,85.1,"Los Angeles"
"2296",82.8,6037701402,"Los Angeles",FALSE,82.8,"Los Angeles"
"2297",81.5,6037701501,"Los Angeles",FALSE,81.5,"Los Angeles"
"2298",75.3,6037701502,"Los Angeles",FALSE,75.3,"Los Angeles"
"2299",85.3,6037701601,"Los Angeles",FALSE,85.3,"Los Angeles"
"2300",82.3,6037701602,"Los Angeles",FALSE,82.3,"Los Angeles"
"2301",83.7,6037701701,"Los Angeles",FALSE,83.7,"Los Angeles"
"2302",78.4,6037701702,"Los Angeles",FALSE,78.4,"Los Angeles"
"2303",80.9,6037701801,"Los Angeles",FALSE,80.9,"Los Angeles"
"2304",83.7,6037701802,"Los Angeles",FALSE,83.7,"Los Angeles"
"2305",81.3,6037701902,"Los Angeles",FALSE,81.3,"Los Angeles"
"2306",85.3,6037702002,"Los Angeles",FALSE,85.3,"Los Angeles"
"2307",81.8,6037702102,"Los Angeles",FALSE,81.8,"Los Angeles"
"2308",85.1,6037702201,"Los Angeles",FALSE,85.1,"Los Angeles"
"2309",82.9,6037702202,"Los Angeles",FALSE,82.9,"Los Angeles"
"2310",81.5,6037702300,"Los Angeles",FALSE,81.5,"Los Angeles"
"2311",80.6,6037702400,"Los Angeles",FALSE,80.6,"Los Angeles"
"2312",81.9,6037702501,"Los Angeles",FALSE,81.9,"Los Angeles"
"2313",85.8,6037702502,"Los Angeles",FALSE,85.8,"Los Angeles"
"2314",84.3,6037702700,"Los Angeles",FALSE,84.3,"Los Angeles"
"2315",81.3,6037702801,"Los Angeles",FALSE,81.3,"Los Angeles"
"2316",82.5,6037702802,"Los Angeles",FALSE,82.5,"Los Angeles"
"2317",78,6037702803,"Los Angeles",FALSE,78,"Los Angeles"
"2318",81.9,6037702901,"Los Angeles",FALSE,81.9,"Los Angeles"
"2319",83.5,6037703001,"Los Angeles",FALSE,83.5,"Los Angeles"
"2320",83.9,6037703002,"Los Angeles",TRUE,83.9,"Los Angeles"
"2321",78.8,6037703100,"Los Angeles",TRUE,78.8,"Los Angeles"
"2322",80.9,6037703200,"Los Angeles",TRUE,80.9,"Los Angeles"
"2323",81.3,6037800101,"Los Angeles",FALSE,81.3,"Los Angeles"
"2324",82.5,6037800102,"Los Angeles",FALSE,82.5,"Los Angeles"
"2325",84.1,6037800202,"Los Angeles",FALSE,84.1,"Los Angeles"
"2326",83.2,6037800203,"Los Angeles",FALSE,83.2,"Los Angeles"
"2327",80.6,6037800324,"Los Angeles",FALSE,80.6,"Los Angeles"
"2328",83,6037800325,"Los Angeles",FALSE,83,"Los Angeles"
"2329",84.6,6037800326,"Los Angeles",FALSE,84.6,"Los Angeles"
"2330",81.6,6037800327,"Los Angeles",FALSE,81.6,"Los Angeles"
"2331",81.4,6037800328,"Los Angeles",FALSE,81.4,"Los Angeles"
"2332",81.5,6037800329,"Los Angeles",FALSE,81.5,"Los Angeles"
"2333",81.8,6037800330,"Los Angeles",FALSE,81.8,"Los Angeles"
"2334",81.4,6037800331,"Los Angeles",FALSE,81.4,"Los Angeles"
"2335",83.1,6037800332,"Los Angeles",FALSE,83.1,"Los Angeles"
"2336",86.4,6037800406,"Los Angeles",FALSE,86.4,"Los Angeles"
"2337",86.8,6037800408,"Los Angeles",FALSE,86.8,"Los Angeles"
"2338",81.7,6037800410,"Los Angeles",FALSE,81.7,"Los Angeles"
"2339",81.5,6037800504,"Los Angeles",FALSE,81.5,"Los Angeles"
"2340",84.7,6037800506,"Los Angeles",FALSE,84.7,"Los Angeles"
"2341",75.4,6037900103,"Los Angeles",FALSE,75.4,"Los Angeles"
"2342",75.5,6037900104,"Los Angeles",FALSE,75.5,"Los Angeles"
"2343",77.6,6037900201,"Los Angeles",FALSE,77.6,"Los Angeles"
"2344",77.8,6037900300,"Los Angeles",FALSE,77.8,"Los Angeles"
"2345",74.4,6037900501,"Los Angeles",FALSE,74.4,"Los Angeles"
"2346",73.6,6037900504,"Los Angeles",FALSE,73.6,"Los Angeles"
"2347",77.4,6037900505,"Los Angeles",FALSE,77.4,"Los Angeles"
"2348",77.8,6037900506,"Los Angeles",FALSE,77.8,"Los Angeles"
"2349",74.1,6037900507,"Los Angeles",FALSE,74.1,"Los Angeles"
"2350",80.9,6037900508,"Los Angeles",FALSE,80.9,"Los Angeles"
"2351",74.1,6037900602,"Los Angeles",FALSE,74.1,"Los Angeles"
"2352",74.8,6037900605,"Los Angeles",FALSE,74.8,"Los Angeles"
"2353",74.4,6037900606,"Los Angeles",FALSE,74.4,"Los Angeles"
"2354",72.8,6037900607,"Los Angeles",FALSE,72.8,"Los Angeles"
"2355",76.9,6037900608,"Los Angeles",FALSE,76.9,"Los Angeles"
