"","LE_x","GEOID","city","ACS.majBlack","LE"
"2738",76.2,6059074802,"Los Angeles-Long Beach-Anaheim, CA",FALSE,76.2
"2739",83.9,6059074803,"Los Angeles-Long Beach-Anaheim, CA",FALSE,83.9
"2740",76.2,6059074806,"Los Angeles-Long Beach-Anaheim, CA",FALSE,76.2
"2741",84.6,6059074901,"Los Angeles-Long Beach-Anaheim, CA",FALSE,84.6
"2742",79.6,6059074902,"Los Angeles-Long Beach-Anaheim, CA",FALSE,79.6
"2743",86,6059075002,"Los Angeles-Long Beach-Anaheim, CA",FALSE,86
"2744",82.3,6059075100,"Los Angeles-Long Beach-Anaheim, CA",FALSE,82.3
"2745",82.7,6059075201,"Los Angeles-Long Beach-Anaheim, CA",FALSE,82.7
"2746",81.9,6059075202,"Los Angeles-Long Beach-Anaheim, CA",FALSE,81.9
"2747",82.7,6059075301,"Los Angeles-Long Beach-Anaheim, CA",FALSE,82.7
"2748",83,6059075302,"Los Angeles-Long Beach-Anaheim, CA",FALSE,83
"2749",83.7,6059075303,"Los Angeles-Long Beach-Anaheim, CA",FALSE,83.7
"2750",79.9,6059075401,"Los Angeles-Long Beach-Anaheim, CA",FALSE,79.9
"2751",79.9,6059075403,"Los Angeles-Long Beach-Anaheim, CA",FALSE,79.9
"2752",78.7,6059075404,"Los Angeles-Long Beach-Anaheim, CA",FALSE,78.7
"2753",78.9,6059075405,"Los Angeles-Long Beach-Anaheim, CA",FALSE,78.9
"2754",83.2,6059075504,"Los Angeles-Long Beach-Anaheim, CA",FALSE,83.2
"2755",78.5,6059075505,"Los Angeles-Long Beach-Anaheim, CA",FALSE,78.5
"2756",81.8,6059075506,"Los Angeles-Long Beach-Anaheim, CA",FALSE,81.8
"2757",81.8,6059075507,"Los Angeles-Long Beach-Anaheim, CA",FALSE,81.8
"2758",78.9,6059075512,"Los Angeles-Long Beach-Anaheim, CA",FALSE,78.9
"2759",79.4,6059075513,"Los Angeles-Long Beach-Anaheim, CA",FALSE,79.4
"2760",81.5,6059075514,"Los Angeles-Long Beach-Anaheim, CA",FALSE,81.5
"2761",82.4,6059075515,"Los Angeles-Long Beach-Anaheim, CA",FALSE,82.4
"2762",83.2,6059075603,"Los Angeles-Long Beach-Anaheim, CA",FALSE,83.2
"2763",83.1,6059075604,"Los Angeles-Long Beach-Anaheim, CA",FALSE,83.1
"2764",79.3,6059075605,"Los Angeles-Long Beach-Anaheim, CA",FALSE,79.3
"2765",82.1,6059075606,"Los Angeles-Long Beach-Anaheim, CA",FALSE,82.1
"2766",81.5,6059075607,"Los Angeles-Long Beach-Anaheim, CA",FALSE,81.5
"2767",83,6059075701,"Los Angeles-Long Beach-Anaheim, CA",FALSE,83
"2768",81.7,6059075702,"Los Angeles-Long Beach-Anaheim, CA",FALSE,81.7
"2769",80.3,6059075703,"Los Angeles-Long Beach-Anaheim, CA",FALSE,80.3
"2770",81.1,6059075805,"Los Angeles-Long Beach-Anaheim, CA",FALSE,81.1
"2771",80.6,6059075806,"Los Angeles-Long Beach-Anaheim, CA",FALSE,80.6
"2772",80.7,6059075807,"Los Angeles-Long Beach-Anaheim, CA",FALSE,80.7
"2773",81.8,6059075808,"Los Angeles-Long Beach-Anaheim, CA",FALSE,81.8
"2774",83.8,6059075809,"Los Angeles-Long Beach-Anaheim, CA",FALSE,83.8
"2775",84.3,6059075810,"Los Angeles-Long Beach-Anaheim, CA",FALSE,84.3
"2776",83.5,6059075811,"Los Angeles-Long Beach-Anaheim, CA",FALSE,83.5
"2777",80.1,6059075812,"Los Angeles-Long Beach-Anaheim, CA",FALSE,80.1
"2778",82.3,6059075813,"Los Angeles-Long Beach-Anaheim, CA",FALSE,82.3
"2779",82.1,6059075814,"Los Angeles-Long Beach-Anaheim, CA",FALSE,82.1
"2780",82.2,6059075815,"Los Angeles-Long Beach-Anaheim, CA",FALSE,82.2
"2781",81.5,6059075816,"Los Angeles-Long Beach-Anaheim, CA",FALSE,81.5
"2782",80.3,6059075901,"Los Angeles-Long Beach-Anaheim, CA",FALSE,80.3
"2783",81.1,6059075902,"Los Angeles-Long Beach-Anaheim, CA",FALSE,81.1
"2784",75.8,6059076000,"Los Angeles-Long Beach-Anaheim, CA",FALSE,75.8
"2785",82.3,6059076101,"Los Angeles-Long Beach-Anaheim, CA",FALSE,82.3
"2786",89.3,6059076102,"Los Angeles-Long Beach-Anaheim, CA",FALSE,89.3
"2787",81.1,6059076103,"Los Angeles-Long Beach-Anaheim, CA",FALSE,81.1
"2788",79,6059076201,"Los Angeles-Long Beach-Anaheim, CA",FALSE,79
"2789",81.7,6059076202,"Los Angeles-Long Beach-Anaheim, CA",FALSE,81.7
"2790",76.4,6059076204,"Los Angeles-Long Beach-Anaheim, CA",FALSE,76.4
"2791",82,6059076205,"Los Angeles-Long Beach-Anaheim, CA",FALSE,82
"2792",80,6059076206,"Los Angeles-Long Beach-Anaheim, CA",FALSE,80
"2793",80.9,6059076208,"Los Angeles-Long Beach-Anaheim, CA",FALSE,80.9
"2794",81.9,6059086301,"Los Angeles-Long Beach-Anaheim, CA",FALSE,81.9
"2795",84.1,6059086303,"Los Angeles-Long Beach-Anaheim, CA",FALSE,84.1
"2796",78.6,6059086304,"Los Angeles-Long Beach-Anaheim, CA",FALSE,78.6
"2797",80.3,6059086305,"Los Angeles-Long Beach-Anaheim, CA",FALSE,80.3
"2798",83.5,6059086306,"Los Angeles-Long Beach-Anaheim, CA",FALSE,83.5
"2799",81.7,6059086402,"Los Angeles-Long Beach-Anaheim, CA",FALSE,81.7
"2800",82.4,6059086404,"Los Angeles-Long Beach-Anaheim, CA",FALSE,82.4
"2801",75.5,6059086405,"Los Angeles-Long Beach-Anaheim, CA",FALSE,75.5
"2802",83.9,6059086406,"Los Angeles-Long Beach-Anaheim, CA",FALSE,83.9
"2803",80.3,6059086407,"Los Angeles-Long Beach-Anaheim, CA",FALSE,80.3
"2804",78.4,6059086501,"Los Angeles-Long Beach-Anaheim, CA",FALSE,78.4
"2805",77.3,6059086502,"Los Angeles-Long Beach-Anaheim, CA",FALSE,77.3
"2806",76.7,6059086601,"Los Angeles-Long Beach-Anaheim, CA",FALSE,76.7
"2807",79.4,6059086602,"Los Angeles-Long Beach-Anaheim, CA",FALSE,79.4
"2808",80.1,6059086701,"Los Angeles-Long Beach-Anaheim, CA",FALSE,80.1
"2809",80.8,6059086702,"Los Angeles-Long Beach-Anaheim, CA",FALSE,80.8
"2810",78.8,6059086801,"Los Angeles-Long Beach-Anaheim, CA",FALSE,78.8
"2811",78.7,6059086802,"Los Angeles-Long Beach-Anaheim, CA",FALSE,78.7
"2812",80.6,6059086803,"Los Angeles-Long Beach-Anaheim, CA",FALSE,80.6
"2813",75.7,6059086901,"Los Angeles-Long Beach-Anaheim, CA",FALSE,75.7
"2814",77,6059086902,"Los Angeles-Long Beach-Anaheim, CA",FALSE,77
"2815",78,6059086903,"Los Angeles-Long Beach-Anaheim, CA",FALSE,78
"2816",80.4,6059087001,"Los Angeles-Long Beach-Anaheim, CA",FALSE,80.4
"2817",79.5,6059087002,"Los Angeles-Long Beach-Anaheim, CA",FALSE,79.5
"2818",85.2,6059087101,"Los Angeles-Long Beach-Anaheim, CA",FALSE,85.2
"2819",79.8,6059087102,"Los Angeles-Long Beach-Anaheim, CA",FALSE,79.8
"2820",78.1,6059087103,"Los Angeles-Long Beach-Anaheim, CA",FALSE,78.1
"2821",82.2,6059087105,"Los Angeles-Long Beach-Anaheim, CA",FALSE,82.2
"2822",84.6,6059087106,"Los Angeles-Long Beach-Anaheim, CA",FALSE,84.6
"2823",78.7,6059087200,"Los Angeles-Long Beach-Anaheim, CA",FALSE,78.7
"2824",79.7,6059087300,"Los Angeles-Long Beach-Anaheim, CA",FALSE,79.7
"2825",81.8,6059087401,"Los Angeles-Long Beach-Anaheim, CA",FALSE,81.8
"2826",77.6,6059087403,"Los Angeles-Long Beach-Anaheim, CA",FALSE,77.6
"2827",77.3,6059087404,"Los Angeles-Long Beach-Anaheim, CA",FALSE,77.3
"2828",75.2,6059087405,"Los Angeles-Long Beach-Anaheim, CA",FALSE,75.2
"2829",78.7,6059087503,"Los Angeles-Long Beach-Anaheim, CA",FALSE,78.7
"2830",84.7,6059087504,"Los Angeles-Long Beach-Anaheim, CA",FALSE,84.7
"2831",84.1,6059087505,"Los Angeles-Long Beach-Anaheim, CA",FALSE,84.1
"2832",79,6059087601,"Los Angeles-Long Beach-Anaheim, CA",FALSE,79
"2833",79.4,6059087602,"Los Angeles-Long Beach-Anaheim, CA",FALSE,79.4
"2834",80,6059087701,"Los Angeles-Long Beach-Anaheim, CA",FALSE,80
"2835",80.9,6059087703,"Los Angeles-Long Beach-Anaheim, CA",FALSE,80.9
"2836",84,6059087704,"Los Angeles-Long Beach-Anaheim, CA",FALSE,84
"2837",80.3,6059087801,"Los Angeles-Long Beach-Anaheim, CA",FALSE,80.3
"2838",80.1,6059087802,"Los Angeles-Long Beach-Anaheim, CA",FALSE,80.1
"2839",80.5,6059087803,"Los Angeles-Long Beach-Anaheim, CA",FALSE,80.5
"2840",77.2,6059087805,"Los Angeles-Long Beach-Anaheim, CA",FALSE,77.2
"2841",82.6,6059087806,"Los Angeles-Long Beach-Anaheim, CA",FALSE,82.6
"2842",79.3,6059087901,"Los Angeles-Long Beach-Anaheim, CA",FALSE,79.3
"2843",79.2,6059087902,"Los Angeles-Long Beach-Anaheim, CA",FALSE,79.2
"2844",79.6,6059088001,"Los Angeles-Long Beach-Anaheim, CA",FALSE,79.6
"2845",79.4,6059088002,"Los Angeles-Long Beach-Anaheim, CA",FALSE,79.4
"2846",81.9,6059088101,"Los Angeles-Long Beach-Anaheim, CA",FALSE,81.9
"2847",79.9,6059088104,"Los Angeles-Long Beach-Anaheim, CA",FALSE,79.9
"2848",81.5,6059088105,"Los Angeles-Long Beach-Anaheim, CA",FALSE,81.5
"2849",80.4,6059088106,"Los Angeles-Long Beach-Anaheim, CA",FALSE,80.4
"2850",80.1,6059088107,"Los Angeles-Long Beach-Anaheim, CA",FALSE,80.1
"2851",79.3,6059088201,"Los Angeles-Long Beach-Anaheim, CA",FALSE,79.3
"2852",81.2,6059088202,"Los Angeles-Long Beach-Anaheim, CA",FALSE,81.2
"2853",78.5,6059088203,"Los Angeles-Long Beach-Anaheim, CA",FALSE,78.5
"2854",81.2,6059088301,"Los Angeles-Long Beach-Anaheim, CA",FALSE,81.2
"2855",85,6059088302,"Los Angeles-Long Beach-Anaheim, CA",FALSE,85
"2856",79.8,6059088401,"Los Angeles-Long Beach-Anaheim, CA",FALSE,79.8
"2857",79.8,6059088402,"Los Angeles-Long Beach-Anaheim, CA",FALSE,79.8
"2858",80,6059088403,"Los Angeles-Long Beach-Anaheim, CA",FALSE,80
"2859",82.1,6059088501,"Los Angeles-Long Beach-Anaheim, CA",FALSE,82.1
"2860",84.9,6059088502,"Los Angeles-Long Beach-Anaheim, CA",FALSE,84.9
"2861",84.7,6059088601,"Los Angeles-Long Beach-Anaheim, CA",FALSE,84.7
"2862",84.5,6059088602,"Los Angeles-Long Beach-Anaheim, CA",FALSE,84.5
"2863",82.6,6059088701,"Los Angeles-Long Beach-Anaheim, CA",FALSE,82.6
"2864",81.9,6059088702,"Los Angeles-Long Beach-Anaheim, CA",FALSE,81.9
"2865",85,6059088801,"Los Angeles-Long Beach-Anaheim, CA",FALSE,85
"2866",82.4,6059088802,"Los Angeles-Long Beach-Anaheim, CA",FALSE,82.4
"2867",87.1,6059088901,"Los Angeles-Long Beach-Anaheim, CA",FALSE,87.1
"2868",77.7,6059088902,"Los Angeles-Long Beach-Anaheim, CA",FALSE,77.7
"2869",83.1,6059088903,"Los Angeles-Long Beach-Anaheim, CA",FALSE,83.1
"2870",81,6059088904,"Los Angeles-Long Beach-Anaheim, CA",FALSE,81
"2871",81.6,6059088905,"Los Angeles-Long Beach-Anaheim, CA",FALSE,81.6
"2872",78.7,6059089001,"Los Angeles-Long Beach-Anaheim, CA",FALSE,78.7
"2873",78.7,6059089003,"Los Angeles-Long Beach-Anaheim, CA",FALSE,78.7
"2874",77.3,6059089004,"Los Angeles-Long Beach-Anaheim, CA",FALSE,77.3
"2875",79.2,6059089102,"Los Angeles-Long Beach-Anaheim, CA",FALSE,79.2
"2876",82.4,6059089104,"Los Angeles-Long Beach-Anaheim, CA",FALSE,82.4
"2877",81.5,6059089105,"Los Angeles-Long Beach-Anaheim, CA",FALSE,81.5
"2878",79.2,6059089106,"Los Angeles-Long Beach-Anaheim, CA",FALSE,79.2
"2879",78.5,6059089107,"Los Angeles-Long Beach-Anaheim, CA",FALSE,78.5
"2880",78.7,6059099202,"Los Angeles-Long Beach-Anaheim, CA",FALSE,78.7
"2881",84.7,6059099203,"Los Angeles-Long Beach-Anaheim, CA",FALSE,84.7
"2882",81.2,6059099204,"Los Angeles-Long Beach-Anaheim, CA",FALSE,81.2
"2883",79,6059099212,"Los Angeles-Long Beach-Anaheim, CA",FALSE,79
"2884",77.2,6059099214,"Los Angeles-Long Beach-Anaheim, CA",FALSE,77.2
"2885",81.1,6059099215,"Los Angeles-Long Beach-Anaheim, CA",FALSE,81.1
"2886",80.4,6059099216,"Los Angeles-Long Beach-Anaheim, CA",FALSE,80.4
"2887",80.9,6059099217,"Los Angeles-Long Beach-Anaheim, CA",FALSE,80.9
"2888",84.5,6059099222,"Los Angeles-Long Beach-Anaheim, CA",FALSE,84.5
"2889",82.3,6059099223,"Los Angeles-Long Beach-Anaheim, CA",FALSE,82.3
"2890",81.3,6059099224,"Los Angeles-Long Beach-Anaheim, CA",FALSE,81.3
"2891",83,6059099225,"Los Angeles-Long Beach-Anaheim, CA",FALSE,83
"2892",87,6059099226,"Los Angeles-Long Beach-Anaheim, CA",FALSE,87
"2893",83.1,6059099227,"Los Angeles-Long Beach-Anaheim, CA",FALSE,83.1
"2894",82.8,6059099229,"Los Angeles-Long Beach-Anaheim, CA",FALSE,82.8
"2895",79.2,6059099230,"Los Angeles-Long Beach-Anaheim, CA",FALSE,79.2
"2896",82.9,6059099231,"Los Angeles-Long Beach-Anaheim, CA",FALSE,82.9
"2897",82.5,6059099232,"Los Angeles-Long Beach-Anaheim, CA",FALSE,82.5
"2898",84,6059099233,"Los Angeles-Long Beach-Anaheim, CA",FALSE,84
"2899",79.9,6059099235,"Los Angeles-Long Beach-Anaheim, CA",FALSE,79.9
"2900",81.2,6059099237,"Los Angeles-Long Beach-Anaheim, CA",FALSE,81.2
"2901",82.3,6059099238,"Los Angeles-Long Beach-Anaheim, CA",FALSE,82.3
"2902",81,6059099239,"Los Angeles-Long Beach-Anaheim, CA",FALSE,81
"2903",80.5,6059099240,"Los Angeles-Long Beach-Anaheim, CA",FALSE,80.5
"2904",81.1,6059099241,"Los Angeles-Long Beach-Anaheim, CA",FALSE,81.1
"2905",82.3,6059099242,"Los Angeles-Long Beach-Anaheim, CA",FALSE,82.3
"2906",79.8,6059099243,"Los Angeles-Long Beach-Anaheim, CA",FALSE,79.8
"2907",85.1,6059099245,"Los Angeles-Long Beach-Anaheim, CA",FALSE,85.1
"2908",81,6059099246,"Los Angeles-Long Beach-Anaheim, CA",FALSE,81
"2909",82.9,6059099247,"Los Angeles-Long Beach-Anaheim, CA",FALSE,82.9
"2910",84.8,6059099248,"Los Angeles-Long Beach-Anaheim, CA",FALSE,84.8
"2911",78.6,6059099249,"Los Angeles-Long Beach-Anaheim, CA",FALSE,78.6
"2912",78.4,6059099251,"Los Angeles-Long Beach-Anaheim, CA",FALSE,78.4
"2913",78.7,6059099305,"Los Angeles-Long Beach-Anaheim, CA",FALSE,78.7
"2914",81.1,6059099306,"Los Angeles-Long Beach-Anaheim, CA",FALSE,81.1
"2915",79.9,6059099307,"Los Angeles-Long Beach-Anaheim, CA",FALSE,79.9
"2916",84,6059099309,"Los Angeles-Long Beach-Anaheim, CA",FALSE,84
"2917",78.7,6059099310,"Los Angeles-Long Beach-Anaheim, CA",FALSE,78.7
"2918",82.3,6059099311,"Los Angeles-Long Beach-Anaheim, CA",FALSE,82.3
"2919",79.3,6059099402,"Los Angeles-Long Beach-Anaheim, CA",FALSE,79.3
"2920",81.3,6059099404,"Los Angeles-Long Beach-Anaheim, CA",FALSE,81.3
"2921",79.8,6059099405,"Los Angeles-Long Beach-Anaheim, CA",FALSE,79.8
"2922",81.7,6059099406,"Los Angeles-Long Beach-Anaheim, CA",FALSE,81.7
"2923",82.7,6059099407,"Los Angeles-Long Beach-Anaheim, CA",FALSE,82.7
"2924",81,6059099408,"Los Angeles-Long Beach-Anaheim, CA",FALSE,81
"2925",80,6059099410,"Los Angeles-Long Beach-Anaheim, CA",FALSE,80
"2926",78.5,6059099411,"Los Angeles-Long Beach-Anaheim, CA",FALSE,78.5
"2927",83.9,6059099412,"Los Angeles-Long Beach-Anaheim, CA",FALSE,83.9
"2928",83.3,6059099415,"Los Angeles-Long Beach-Anaheim, CA",FALSE,83.3
"2929",79.8,6059099416,"Los Angeles-Long Beach-Anaheim, CA",FALSE,79.8
"2930",83.2,6059099417,"Los Angeles-Long Beach-Anaheim, CA",FALSE,83.2
"2931",79.2,6059099508,"Los Angeles-Long Beach-Anaheim, CA",FALSE,79.2
"2932",79.9,6059099511,"Los Angeles-Long Beach-Anaheim, CA",FALSE,79.9
"2933",81.7,6059099512,"Los Angeles-Long Beach-Anaheim, CA",FALSE,81.7
"2934",83.5,6059099513,"Los Angeles-Long Beach-Anaheim, CA",FALSE,83.5
"2935",86.6,6059099514,"Los Angeles-Long Beach-Anaheim, CA",FALSE,86.6
"2936",82.1,6059099601,"Los Angeles-Long Beach-Anaheim, CA",FALSE,82.1
"2937",80.2,6059099602,"Los Angeles-Long Beach-Anaheim, CA",FALSE,80.2
"2938",82.1,6059099603,"Los Angeles-Long Beach-Anaheim, CA",FALSE,82.1
"2939",80.6,6059099604,"Los Angeles-Long Beach-Anaheim, CA",FALSE,80.6
"2940",79.6,6059099605,"Los Angeles-Long Beach-Anaheim, CA",FALSE,79.6
"2941",83.5,6059099701,"Los Angeles-Long Beach-Anaheim, CA",FALSE,83.5
"2942",82,6059099702,"Los Angeles-Long Beach-Anaheim, CA",FALSE,82
"2943",80.1,6059099703,"Los Angeles-Long Beach-Anaheim, CA",FALSE,80.1
"2944",78.7,6059099801,"Los Angeles-Long Beach-Anaheim, CA",FALSE,78.7
"2945",84.4,6059099803,"Los Angeles-Long Beach-Anaheim, CA",FALSE,84.4
"2946",82.2,6059099902,"Los Angeles-Long Beach-Anaheim, CA",FALSE,82.2
"2947",80.9,6059099903,"Los Angeles-Long Beach-Anaheim, CA",FALSE,80.9
"2948",83.2,6059099904,"Los Angeles-Long Beach-Anaheim, CA",FALSE,83.2
"2949",81.3,6059099905,"Los Angeles-Long Beach-Anaheim, CA",FALSE,81.3
"2950",82.2,6059099906,"Los Angeles-Long Beach-Anaheim, CA",FALSE,82.2
"2951",78.8,6059110001,"Los Angeles-Long Beach-Anaheim, CA",FALSE,78.8
"2952",82.2,6059110003,"Los Angeles-Long Beach-Anaheim, CA",FALSE,82.2
"2953",80,6059110004,"Los Angeles-Long Beach-Anaheim, CA",FALSE,80
"2954",80.2,6059110005,"Los Angeles-Long Beach-Anaheim, CA",FALSE,80.2
"2955",86.6,6059110006,"Los Angeles-Long Beach-Anaheim, CA",FALSE,86.6
"2956",82.5,6059110007,"Los Angeles-Long Beach-Anaheim, CA",FALSE,82.5
"2957",83.5,6059110008,"Los Angeles-Long Beach-Anaheim, CA",FALSE,83.5
"2958",81.2,6059110010,"Los Angeles-Long Beach-Anaheim, CA",FALSE,81.2
"2959",82.1,6059110011,"Los Angeles-Long Beach-Anaheim, CA",FALSE,82.1
"2960",82.5,6059110012,"Los Angeles-Long Beach-Anaheim, CA",FALSE,82.5
"2961",77.9,6059110014,"Los Angeles-Long Beach-Anaheim, CA",FALSE,77.9
"2962",81.7,6059110015,"Los Angeles-Long Beach-Anaheim, CA",FALSE,81.7
"2963",85.2,6059110102,"Los Angeles-Long Beach-Anaheim, CA",FALSE,85.2
"2964",79.3,6059110104,"Los Angeles-Long Beach-Anaheim, CA",FALSE,79.3
"2965",83.8,6059110106,"Los Angeles-Long Beach-Anaheim, CA",FALSE,83.8
"2966",83,6059110108,"Los Angeles-Long Beach-Anaheim, CA",FALSE,83
"2967",84.7,6059110109,"Los Angeles-Long Beach-Anaheim, CA",FALSE,84.7
"2968",80.5,6059110110,"Los Angeles-Long Beach-Anaheim, CA",FALSE,80.5
"2969",79.9,6059110111,"Los Angeles-Long Beach-Anaheim, CA",FALSE,79.9
"2970",80.2,6059110113,"Los Angeles-Long Beach-Anaheim, CA",FALSE,80.2
"2971",81,6059110114,"Los Angeles-Long Beach-Anaheim, CA",FALSE,81
"2972",84,6059110115,"Los Angeles-Long Beach-Anaheim, CA",FALSE,84
"2973",82.6,6059110116,"Los Angeles-Long Beach-Anaheim, CA",FALSE,82.6
"2974",83.6,6059110117,"Los Angeles-Long Beach-Anaheim, CA",FALSE,83.6
"2975",82.2,6059110201,"Los Angeles-Long Beach-Anaheim, CA",FALSE,82.2
"2976",80.1,6059110202,"Los Angeles-Long Beach-Anaheim, CA",FALSE,80.1
"2977",78.6,6059110203,"Los Angeles-Long Beach-Anaheim, CA",FALSE,78.6
"2978",79.7,6059110301,"Los Angeles-Long Beach-Anaheim, CA",FALSE,79.7
"2979",79.3,6059110302,"Los Angeles-Long Beach-Anaheim, CA",FALSE,79.3
"2980",81.7,6059110303,"Los Angeles-Long Beach-Anaheim, CA",FALSE,81.7
"2981",81,6059110304,"Los Angeles-Long Beach-Anaheim, CA",FALSE,81
"2982",79.7,6059110401,"Los Angeles-Long Beach-Anaheim, CA",FALSE,79.7
"2983",79.3,6059110402,"Los Angeles-Long Beach-Anaheim, CA",FALSE,79.3
"2984",80.5,6059110500,"Los Angeles-Long Beach-Anaheim, CA",FALSE,80.5
"2985",80.5,6059110603,"Los Angeles-Long Beach-Anaheim, CA",FALSE,80.5
"2986",81.3,6059110604,"Los Angeles-Long Beach-Anaheim, CA",FALSE,81.3
"2987",86.2,6059110605,"Los Angeles-Long Beach-Anaheim, CA",FALSE,86.2
"2988",79.5,6059110606,"Los Angeles-Long Beach-Anaheim, CA",FALSE,79.5
"2989",83.1,6059110607,"Los Angeles-Long Beach-Anaheim, CA",FALSE,83.1
"2990",77.6,10003000200,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",TRUE,77.6
"2991",71.7,10003000300,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",TRUE,71.7
"2992",75.8,10003000400,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",TRUE,75.8
"2993",73.6,10003000500,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",TRUE,73.6
"2994",77.8,10003000601,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",TRUE,77.8
"2995",71.9,10003000602,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",TRUE,71.9
"2996",68.2,10003000900,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",TRUE,68.2
"2997",77.8,10003001100,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",FALSE,77.8
"2998",80.5,10003001200,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",FALSE,80.5
"2999",84.1,10003001300,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",FALSE,84.1
"3000",73.6,10003001500,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",FALSE,73.6
"3001",71.7,10003001600,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",TRUE,71.7
"3002",76.8,10003001902,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",TRUE,76.8
"3003",74.2,10003002100,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",TRUE,74.2
"3004",74.4,10003002200,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",FALSE,74.4
"3005",71.5,10003002300,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",TRUE,71.5
"3006",72.9,10003002400,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",FALSE,72.9
"3007",71.9,10003002500,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",FALSE,71.9
"3008",70.9,10003002600,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",FALSE,70.9
"3009",75.9,10003002700,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",FALSE,75.9
"3010",73,10003002800,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",FALSE,73
"3011",71.2,10003002900,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",TRUE,71.2
"3012",74.1,10003003002,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",TRUE,74.1
"3013",77.8,10003010101,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",FALSE,77.8
"3014",77.4,10003010104,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",FALSE,77.4
"3015",76.9,10003010200,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",FALSE,76.9
"3016",75.8,10003010300,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",FALSE,75.8
"3017",79.1,10003010400,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",FALSE,79.1
"3018",79.1,10003010502,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",FALSE,79.1
"3019",81.6,10003010702,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",FALSE,81.6
"3020",80,10003010800,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",FALSE,80
"3021",82.7,10003010900,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",FALSE,82.7
"3022",79.5,10003011000,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",FALSE,79.5
"3023",83.3,10003011100,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",FALSE,83.3
"3024",80,10003011201,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",FALSE,80
"3025",83.9,10003011202,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",FALSE,83.9
"3026",78.5,10003011203,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",FALSE,78.5
"3027",82.8,10003011205,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",FALSE,82.8
"3028",83,10003011206,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",FALSE,83
"3029",79.5,10003011300,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",FALSE,79.5
"3030",79.4,10003011400,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",FALSE,79.4
"3031",79.8,10003011500,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",FALSE,79.8
"3032",80.5,10003011600,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",FALSE,80.5
"3033",84.6,10003011700,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",FALSE,84.6
"3034",82.2,10003011800,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",FALSE,82.2
"3035",86.1,10003011900,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",FALSE,86.1
"3036",77.1,10003012000,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",FALSE,77.1
"3037",79.3,10003012100,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",FALSE,79.3
"3038",76.5,10003012200,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",FALSE,76.5
"3039",77.4,10003012300,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",FALSE,77.4
"3040",75.7,10003012400,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",FALSE,75.7
"3041",74.2,10003012500,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",FALSE,74.2
